# city	citylabel	year	population
http://harth.org/andreas/2017/citydata/unsd/cities#048140C	Springfield (MA)	2009	155580
http://harth.org/andreas/2017/citydata/unsd/cities#048150C	Springfield (MO)	2009	157630
http://harth.org/andreas/2017/citydata/unsd/cities#047870C	San Buenaventura (CA)	2009	104423
http://harth.org/andreas/2017/citydata/unsd/cities#047880C	San Diego (CA)	2009	1306300
http://harth.org/andreas/2017/citydata/unsd/cities#047850C	San Antonio (TX)	2009	1373668
http://harth.org/andreas/2017/citydata/unsd/cities#047830C	Salt Lake City (UT)	2009	183102
http://harth.org/andreas/2017/citydata/unsd/cities#048240C	Sterling Heights (MI)	2009	127176
http://harth.org/andreas/2017/citydata/unsd/cities#048280C	Sunnyvale (CA)	2009	133963
http://harth.org/andreas/2017/citydata/unsd/cities#048260C	Stockton (CA)	2009	287578
http://harth.org/andreas/2017/citydata/unsd/cities#048210C	St. Petersburg (FL)	2009	244324
http://harth.org/andreas/2017/citydata/unsd/cities#048220C	Stamford (CT)	2009	121026
http://harth.org/andreas/2017/citydata/unsd/cities#048330C	Tempe (AZ)	2009	178519
http://harth.org/andreas/2017/citydata/unsd/cities#048190C	St. Louis (MO)	2009	356587
http://harth.org/andreas/2017/citydata/unsd/cities#048200C	St. Paul (MN)	2009	281253
http://harth.org/andreas/2017/citydata/unsd/cities#048130C	Springfield (IL)	2009	118033
http://harth.org/andreas/2017/citydata/unsd/cities#048370C	Thousand Oaks (CA)	2009	123520
http://harth.org/andreas/2017/citydata/unsd/cities#048380C	Toledo (OH)	2009	316179
http://harth.org/andreas/2017/citydata/unsd/cities#048110C	South Bend (IN)	2009	104215
http://harth.org/andreas/2017/citydata/unsd/cities#048400C	Torrance (CA)	2009	140317
http://harth.org/andreas/2017/citydata/unsd/cities#048410C	Tucson (AZ)	2009	543910
http://harth.org/andreas/2017/citydata/unsd/cities#048080C	Simi Valley (CA)	2009	120921
http://harth.org/andreas/2017/citydata/unsd/cities#048470C	Vancouver (WA)	2009	165742
http://harth.org/andreas/2017/citydata/unsd/cities#048472C	Victorville City (CA)	2009	110921
http://harth.org/andreas/2017/citydata/unsd/cities#048490C	Visalia (CA)	2009	122111
http://harth.org/andreas/2017/citydata/unsd/cities#048480C	Virginia Beach (VA)	2009	433575
http://harth.org/andreas/2017/citydata/unsd/cities#048500C	Waco (TX)	2009	126222
http://harth.org/andreas/2017/citydata/unsd/cities#048460C	Vallejo (CA)	2009	114622
http://harth.org/andreas/2017/citydata/unsd/cities#048510C	Warren (MI)	2009	133873
http://harth.org/andreas/2017/citydata/unsd/cities#048420C	Tulsa (OK)	2009	389625
http://harth.org/andreas/2017/citydata/unsd/cities#048560C	West Covina (CA)	2009	105464
http://harth.org/andreas/2017/citydata/unsd/cities#048390C	Topeka (KS)	2009	124331
http://harth.org/andreas/2017/citydata/unsd/cities#048360C	Thornton (CO)	2009	117628
http://harth.org/andreas/2017/citydata/unsd/cities#048580C	West Valley City (UT)	2009	125096
http://harth.org/andreas/2017/citydata/unsd/cities#048590C	Westminster (CO)	2009	109180
http://harth.org/andreas/2017/citydata/unsd/cities#048620C	Wichita (KS)	2009	372186
http://harth.org/andreas/2017/citydata/unsd/cities#048630C	Wichita Falls (TX)	2009	101314
http://harth.org/andreas/2017/citydata/unsd/cities#048320C	Tampa (FL)	2009	343890
http://harth.org/andreas/2017/citydata/unsd/cities#048310C	Tallahassee (FL)	2009	172574
http://harth.org/andreas/2017/citydata/unsd/cities#048650C	Wilmington (NC)	2009	101350
http://harth.org/andreas/2017/citydata/unsd/cities#048300C	Tacoma (WA)	2009	199638
http://harth.org/andreas/2017/citydata/unsd/cities#048290C	Syracuse (NY)	2009	138560
http://harth.org/andreas/2017/citydata/unsd/cities#048670C	Worcester (MA)	2009	182882
http://harth.org/andreas/2017/citydata/unsd/cities#048690C	Yonkers (NY)	2009	201066
http://harth.org/andreas/2017/citydata/unsd/cities#044810C	Abilene (TX)	2008	116484
http://harth.org/andreas/2017/citydata/unsd/cities#048660C	Winston-Salem (NC)	2009	229828
http://harth.org/andreas/2017/citydata/unsd/cities#044850C	Albuquerque (NM)	2008	521999
http://harth.org/andreas/2017/citydata/unsd/cities#044880C	Allentown (PA)	2008	107250
http://harth.org/andreas/2017/citydata/unsd/cities#044900C	Amarillo (TX)	2008	187236
http://harth.org/andreas/2017/citydata/unsd/cities#044910C	Anaheim (CA)	2008	335288
http://harth.org/andreas/2017/citydata/unsd/cities#048562C	West Jordan (UT)	2009	104968
http://harth.org/andreas/2017/citydata/unsd/cities#044930C	Ann Arbor (MI)	2008	114386
http://harth.org/andreas/2017/citydata/unsd/cities#048520C	WASHINGTON (DC)	2009	599657
http://harth.org/andreas/2017/citydata/unsd/cities#044950C	Antioch (CA)	2008	100219
http://harth.org/andreas/2017/citydata/unsd/cities#048530C	Waterbury (CT)	2009	107143
http://harth.org/andreas/2017/citydata/unsd/cities#044970C	Arlington (TX)	2008	374417
http://harth.org/andreas/2017/citydata/unsd/cities#044980C	Arlington (VA)	2008	209969
http://harth.org/andreas/2017/citydata/unsd/cities#045040C	Aurora (CO)	2008	319057
http://harth.org/andreas/2017/citydata/unsd/cities#044920C	Anchorage (AK)	2008	279243
http://harth.org/andreas/2017/citydata/unsd/cities#045060C	Austin (TX)	2008	757688
http://harth.org/andreas/2017/citydata/unsd/cities#044870C	Alexandria (VA)	2008	143885
http://harth.org/andreas/2017/citydata/unsd/cities#045100C	Baton Rouge (LA)	2008	223689
http://harth.org/andreas/2017/citydata/unsd/cities#045120C	Bellevue (WA)	2008	123771
http://harth.org/andreas/2017/citydata/unsd/cities#044820C	Akron (OH)	2008	207510
http://harth.org/andreas/2017/citydata/unsd/cities#045160C	Billings (MT)	2008	103994
http://harth.org/andreas/2017/citydata/unsd/cities#045190C	Birmingham (AL)	2008	228798
http://harth.org/andreas/2017/citydata/unsd/cities#045150C	Berkeley (CA)	2008	101371
http://harth.org/andreas/2017/citydata/unsd/cities#045110C	Beaumont (TX)	2008	110553
http://harth.org/andreas/2017/citydata/unsd/cities#045240C	Bridgeport (CT)	2008	136405
http://harth.org/andreas/2017/citydata/unsd/cities#045070C	Bakersfield (CA)	2008	321078
http://harth.org/andreas/2017/citydata/unsd/cities#045080C	Baltimore (MD)	2008	636919
http://harth.org/andreas/2017/citydata/unsd/cities#045280C	Burbank (CA)	2008	102968
http://harth.org/andreas/2017/citydata/unsd/cities#045050C	Aurora (IL)	2008	171782
http://harth.org/andreas/2017/citydata/unsd/cities#045030C	Augusta (GA)	2008	194149
http://harth.org/andreas/2017/citydata/unsd/cities#045020C	Atlanta (GA)	2008	537958
http://harth.org/andreas/2017/citydata/unsd/cities#045330C	Carrollton (TX)	2008	125595
http://harth.org/andreas/2017/citydata/unsd/cities#045010C	Athens (GA)	2008	113398
http://harth.org/andreas/2017/citydata/unsd/cities#045340C	Cary (NC)	2008	129545
http://harth.org/andreas/2017/citydata/unsd/cities#045350C	Cedar Rapids (IA)	2008	128056
http://harth.org/andreas/2017/citydata/unsd/cities#044990C	Arvada (CO)	2008	107361
http://harth.org/andreas/2017/citydata/unsd/cities#045370C	Chandler (AZ)	2008	247140
http://harth.org/andreas/2017/citydata/unsd/cities#045380C	Charleston (SC)	2008	111978
http://harth.org/andreas/2017/citydata/unsd/cities#045420C	Chattanooga (TN)	2008	170880
http://harth.org/andreas/2017/citydata/unsd/cities#045430C	Chesapeake (VA)	2008	220111
http://harth.org/andreas/2017/citydata/unsd/cities#045440C	Chicago (IL)	2008	2853114
http://harth.org/andreas/2017/citydata/unsd/cities#045460C	Chula Vista (CA)	2008	219318
http://harth.org/andreas/2017/citydata/unsd/cities#045320C	Cape Coral (FL)	2008	156835
http://harth.org/andreas/2017/citydata/unsd/cities#045300C	Cambridge (MA)	2008	105596
http://harth.org/andreas/2017/citydata/unsd/cities#045490C	Clearwater (FL)	2008	105774
http://harth.org/andreas/2017/citydata/unsd/cities#045500C	Cleveland (OH)	2008	433748
http://harth.org/andreas/2017/citydata/unsd/cities#045510C	Colorado Springs (CO)	2008	380307
http://harth.org/andreas/2017/citydata/unsd/cities#045270C	Buffalo (NY)	2008	270919
http://harth.org/andreas/2017/citydata/unsd/cities#045250C	Brownsville (TX)	2008	175494
http://harth.org/andreas/2017/citydata/unsd/cities#045530C	Columbia (SC)	2008	127029
http://harth.org/andreas/2017/citydata/unsd/cities#045540C	Columbus (GA)	2008	186984
http://harth.org/andreas/2017/citydata/unsd/cities#045230C	Boston (MA)	2008	609023
http://harth.org/andreas/2017/citydata/unsd/cities#045220C	Boise City (ID)	2008	205314
http://harth.org/andreas/2017/citydata/unsd/cities#045560C	Concord (CA)	2008	121160
http://harth.org/andreas/2017/citydata/unsd/cities#045580C	Corona (CA)	2008	149923
http://harth.org/andreas/2017/citydata/unsd/cities#045570C	Coral Springs (FL)	2008	125783
http://harth.org/andreas/2017/citydata/unsd/cities#045590C	Corpus Christi (TX)	2008	286462
http://harth.org/andreas/2017/citydata/unsd/cities#045620C	Dallas (TX)	2008	1279910
http://harth.org/andreas/2017/citydata/unsd/cities#045550C	Columbus (OH)	2008	754885
http://harth.org/andreas/2017/citydata/unsd/cities#045520C	Columbia (MO)	2008	100733
http://harth.org/andreas/2017/citydata/unsd/cities#045650C	Davenport (IA)	2008	100827
http://harth.org/andreas/2017/citydata/unsd/cities#045700C	Denton (TX)	2008	119454
http://harth.org/andreas/2017/citydata/unsd/cities#045480C	Clarksville (TN)	2008	119735
http://harth.org/andreas/2017/citydata/unsd/cities#045720C	Des Moines (IA)	2008	197052
http://harth.org/andreas/2017/citydata/unsd/cities#045470C	Cincinnati (OH)	2008	333336
http://harth.org/andreas/2017/citydata/unsd/cities#045760C	Downey (CA)	2008	107587
http://harth.org/andreas/2017/citydata/unsd/cities#045780C	Durham (NC)	2008	223284
http://harth.org/andreas/2017/citydata/unsd/cities#045400C	Charlotte (NC)	2008	687456
http://harth.org/andreas/2017/citydata/unsd/cities#045812C	Elgin (IL)	2008	106330
http://harth.org/andreas/2017/citydata/unsd/cities#045810C	El Paso (TX)	2008	613190
http://harth.org/andreas/2017/citydata/unsd/cities#045800C	El Monte (CA)	2008	121791
http://harth.org/andreas/2017/citydata/unsd/cities#045820C	Elizabeth (NJ)	2008	124755
http://harth.org/andreas/2017/citydata/unsd/cities#045830C	Elk Grove (CA)	2008	133003
http://harth.org/andreas/2017/citydata/unsd/cities#045730C	Detroit (MI)	2008	912062
http://harth.org/andreas/2017/citydata/unsd/cities#045710C	Denver (CO)	2008	598707
http://harth.org/andreas/2017/citydata/unsd/cities#045860C	Escondido (CA)	2008	137103
http://harth.org/andreas/2017/citydata/unsd/cities#045880C	Evansville (IN)	2008	116309
http://harth.org/andreas/2017/citydata/unsd/cities#045660C	Dayton (OH)	2008	154200
http://harth.org/andreas/2017/citydata/unsd/cities#045920C	Fayetteville (NC)	2008	174091
http://harth.org/andreas/2017/citydata/unsd/cities#045940C	Flint (MI)	2008	112900
http://harth.org/andreas/2017/citydata/unsd/cities#045630C	Daly City (CA)	2008	101514
http://harth.org/andreas/2017/citydata/unsd/cities#045970C	Fontana (CA)	2008	184984
http://harth.org/andreas/2017/citydata/unsd/cities#045600C	Costa Mesa (CA)	2008	110080
http://harth.org/andreas/2017/citydata/unsd/cities#046040C	Fort Wayne (IN)	2008	251591
http://harth.org/andreas/2017/citydata/unsd/cities#045980C	Fort Collins (CO)	2008	136509
http://harth.org/andreas/2017/citydata/unsd/cities#046060C	Fremont (CA)	2008	202867
http://harth.org/andreas/2017/citydata/unsd/cities#046070C	Fresno (CA)	2008	476050
http://harth.org/andreas/2017/citydata/unsd/cities#045890C	Fairfield (CA)	2008	103683
http://harth.org/andreas/2017/citydata/unsd/cities#046100C	Gainesville (FL)	2008	114916
http://harth.org/andreas/2017/citydata/unsd/cities#045870C	Eugene (OR)	2008	150104
http://harth.org/andreas/2017/citydata/unsd/cities#046120C	Garland (TX)	2008	218577
http://harth.org/andreas/2017/citydata/unsd/cities#046140C	Gilbert (AZ)	2008	216449
http://harth.org/andreas/2017/citydata/unsd/cities#046150C	Glendale (AZ)	2008	251522
http://harth.org/andreas/2017/citydata/unsd/cities#045850C	Erie (PA)	2008	103817
http://harth.org/andreas/2017/citydata/unsd/cities#046210C	Grand Prairie (TX)	2008	160641
http://harth.org/andreas/2017/citydata/unsd/cities#046230C	Green Bay (WI)	2008	101025
http://harth.org/andreas/2017/citydata/unsd/cities#046265C	Gresham (OR)	2008	101221
http://harth.org/andreas/2017/citydata/unsd/cities#046240C	Greensboro (NC)	2008	250642
http://harth.org/andreas/2017/citydata/unsd/cities#046220C	Grand Rapids (MI)	2008	193396
http://harth.org/andreas/2017/citydata/unsd/cities#046330C	Hialeah (FL)	2008	210542
http://harth.org/andreas/2017/citydata/unsd/cities#046160C	Glendale (CA)	2008	197176
http://harth.org/andreas/2017/citydata/unsd/cities#046110C	Garden Grove (CA)	2008	165796
http://harth.org/andreas/2017/citydata/unsd/cities#046342C	High Point City (NC)	2008	101835
http://harth.org/andreas/2017/citydata/unsd/cities#046380C	Houston (TX)	2008	2242193
http://harth.org/andreas/2017/citydata/unsd/cities#046080C	Fullerton (CA)	2008	131868
http://harth.org/andreas/2017/citydata/unsd/cities#046400C	Huntington Beach (CA)	2008	192620
http://harth.org/andreas/2017/citydata/unsd/cities#046050C	Fort Worth (TX)	2008	703073
http://harth.org/andreas/2017/citydata/unsd/cities#046420C	Independence (MO)	2008	110440
http://harth.org/andreas/2017/citydata/unsd/cities#045990C	Fort Lauderdale (FL)	2008	183126
http://harth.org/andreas/2017/citydata/unsd/cities#046440C	Inglewood (CA)	2008	112714
http://harth.org/andreas/2017/citydata/unsd/cities#046480C	Irving (TX)	2008	201358
http://harth.org/andreas/2017/citydata/unsd/cities#046430C	Indianapolis (IN)	2008	798382
http://harth.org/andreas/2017/citydata/unsd/cities#046510C	Jacksonville (FL)	2008	807815
http://harth.org/andreas/2017/citydata/unsd/cities#046550C	Jersey City (NJ)	2008	241114
http://harth.org/andreas/2017/citydata/unsd/cities#046410C	Huntsville (AL)	2008	176645
http://harth.org/andreas/2017/citydata/unsd/cities#046620C	Kansas City (MO)	2008	451572
http://harth.org/andreas/2017/citydata/unsd/cities#046360C	Urban Honolulu (HI)	2008	374676
http://harth.org/andreas/2017/citydata/unsd/cities#046350C	Hollywood (FL)	2008	141740
http://harth.org/andreas/2017/citydata/unsd/cities#046640C	Knoxville (TN)	2008	184802
http://harth.org/andreas/2017/citydata/unsd/cities#046320C	Henderson (NV)	2008	252064
http://harth.org/andreas/2017/citydata/unsd/cities#046720C	Lakewood (CO)	2008	140989
http://harth.org/andreas/2017/citydata/unsd/cities#046310C	Hayward (CA)	2008	142061
http://harth.org/andreas/2017/citydata/unsd/cities#046270C	Hampton (VA)	2008	145494
http://harth.org/andreas/2017/citydata/unsd/cities#046290C	Hartford (CT)	2008	124062
http://harth.org/andreas/2017/citydata/unsd/cities#046760C	Laredo (TX)	2008	221659
http://harth.org/andreas/2017/citydata/unsd/cities#046780C	Las Vegas (NV)	2008	558383
http://harth.org/andreas/2017/citydata/unsd/cities#046730C	Lancaster (CA)	2008	145469
http://harth.org/andreas/2017/citydata/unsd/cities#046795C	Lewisville (TX)	2008	101624
http://harth.org/andreas/2017/citydata/unsd/cities#046750C	Lansing (MI)	2008	113968
http://harth.org/andreas/2017/citydata/unsd/cities#046680C	Lafayette (LA)	2008	113656
http://harth.org/andreas/2017/citydata/unsd/cities#046830C	Lincoln (NE)	2008	251624
http://harth.org/andreas/2017/citydata/unsd/cities#046880C	Los Angeles (CA)	2008	3833995
http://harth.org/andreas/2017/citydata/unsd/cities#046630C	Killeen (TX)	2008	116934
http://harth.org/andreas/2017/citydata/unsd/cities#046890C	Louisville (KY)	2008	557224
http://harth.org/andreas/2017/citydata/unsd/cities#046580C	Joliet (IL)	2008	146125
http://harth.org/andreas/2017/citydata/unsd/cities#046610C	Kansas City (KS)	2008	142562
http://harth.org/andreas/2017/citydata/unsd/cities#046500C	Jackson (MS)	2008	173861
http://harth.org/andreas/2017/citydata/unsd/cities#046460C	Irvine (CA)	2008	207500
http://harth.org/andreas/2017/citydata/unsd/cities#046972C	McKinney City (TX)	2008	121211
http://harth.org/andreas/2017/citydata/unsd/cities#046970C	McAllen (TX)	2008	129776
http://harth.org/andreas/2017/citydata/unsd/cities#047000C	Memphis (TN)	2008	669651
http://harth.org/andreas/2017/citydata/unsd/cities#046950C	Manchester (NH)	2008	108586
http://harth.org/andreas/2017/citydata/unsd/cities#047020C	Mesa (AZ)	2008	463552
http://harth.org/andreas/2017/citydata/unsd/cities#046910C	Lubbock (TX)	2008	220483
http://harth.org/andreas/2017/citydata/unsd/cities#046940C	Madison (WI)	2008	231916
http://harth.org/andreas/2017/citydata/unsd/cities#046900C	Lowell (MA)	2008	103615
http://harth.org/andreas/2017/citydata/unsd/cities#047041C	Miami Gardens (FL)	2008	109346
http://harth.org/andreas/2017/citydata/unsd/cities#046840C	Little Rock (AR)	2008	189515
http://harth.org/andreas/2017/citydata/unsd/cities#046860C	Long Beach (CA)	2008	463789
http://harth.org/andreas/2017/citydata/unsd/cities#047070C	Miramar (FL)	2008	108484
http://harth.org/andreas/2017/citydata/unsd/cities#046810C	Lexington-Fayette (KY)	2008	282114
http://harth.org/andreas/2017/citydata/unsd/cities#047120C	Moreno Valley (CA)	2008	190871
http://harth.org/andreas/2017/citydata/unsd/cities#047135C	Murfreesboro (TN)	2008	101753
http://harth.org/andreas/2017/citydata/unsd/cities#047110C	Montgomery (AL)	2008	202696
http://harth.org/andreas/2017/citydata/unsd/cities#047150C	Naperville (IL)	2008	143117
http://harth.org/andreas/2017/citydata/unsd/cities#047090C	Modesto (CA)	2008	202967
http://harth.org/andreas/2017/citydata/unsd/cities#047180C	New Haven (CT)	2008	123669
http://harth.org/andreas/2017/citydata/unsd/cities#047080C	Mobile (AL)	2008	191022
http://harth.org/andreas/2017/citydata/unsd/cities#047060C	Minneapolis (MN)	2008	382605
http://harth.org/andreas/2017/citydata/unsd/cities#047050C	Milwaukee (WI)	2008	604477
http://harth.org/andreas/2017/citydata/unsd/cities#047042C	Midland City (TX)	2008	106561
http://harth.org/andreas/2017/citydata/unsd/cities#047230C	Newport News (VA)	2008	179614
http://harth.org/andreas/2017/citydata/unsd/cities#047040C	Miami (FL)	2008	413201
http://harth.org/andreas/2017/citydata/unsd/cities#047030C	Mesquite (TX)	2008	132123
http://harth.org/andreas/2017/citydata/unsd/cities#047260C	North Las Vegas (NV)	2008	217253
http://harth.org/andreas/2017/citydata/unsd/cities#047280C	Oakland (CA)	2008	404155
http://harth.org/andreas/2017/citydata/unsd/cities#047270C	Norwalk (CA)	2008	102982
http://harth.org/andreas/2017/citydata/unsd/cities#047330C	Olathe (KS)	2008	119993
http://harth.org/andreas/2017/citydata/unsd/cities#047250C	Norman (OK)	2008	106957
http://harth.org/andreas/2017/citydata/unsd/cities#047240C	Norfolk (VA)	2008	234220
http://harth.org/andreas/2017/citydata/unsd/cities#047360C	Orange (CA)	2008	136392
http://harth.org/andreas/2017/citydata/unsd/cities#047220C	Newark (NJ)	2008	278980
http://harth.org/andreas/2017/citydata/unsd/cities#047210C	New York (NY)	2008	8363710
http://harth.org/andreas/2017/citydata/unsd/cities#047380C	Overland Park (KS)	2008	171231
http://harth.org/andreas/2017/citydata/unsd/cities#047200C	New Orleans (LA)	2008	311853
http://harth.org/andreas/2017/citydata/unsd/cities#047402C	Palm Bay City (FL)	2008	100786
http://harth.org/andreas/2017/citydata/unsd/cities#047170C	Nashville-Davidson (TN)	2008	596462
http://harth.org/andreas/2017/citydata/unsd/cities#047440C	Pasadena (TX)	2008	146439
http://harth.org/andreas/2017/citydata/unsd/cities#047450C	Paterson (NJ)	2008	145643
http://harth.org/andreas/2017/citydata/unsd/cities#047460C	Pembroke Pines (FL)	2008	145661
http://harth.org/andreas/2017/citydata/unsd/cities#047430C	Pasadena (CA)	2008	143080
http://harth.org/andreas/2017/citydata/unsd/cities#047490C	Peoria (IL)	2008	114114
http://harth.org/andreas/2017/citydata/unsd/cities#047400C	Palmdale (CA)	2008	143197
http://harth.org/andreas/2017/citydata/unsd/cities#047500C	Philadelphia (PA)	2008	1447395
http://harth.org/andreas/2017/citydata/unsd/cities#047510C	Phoenix (AZ)	2008	1567924
http://harth.org/andreas/2017/citydata/unsd/cities#047390C	Oxnard (CA)	2008	185717
http://harth.org/andreas/2017/citydata/unsd/cities#047370C	Orlando (FL)	2008	230519
http://harth.org/andreas/2017/citydata/unsd/cities#047530C	Plano (TX)	2008	267480
http://harth.org/andreas/2017/citydata/unsd/cities#047350C	Ontario (CA)	2008	171691
http://harth.org/andreas/2017/citydata/unsd/cities#047560C	Port St. Lucie (FL)	2008	154353
http://harth.org/andreas/2017/citydata/unsd/cities#047340C	Omaha (NE)	2008	438646
http://harth.org/andreas/2017/citydata/unsd/cities#047320C	Oklahoma City (OK)	2008	551789
http://harth.org/andreas/2017/citydata/unsd/cities#047590C	Portsmouth (VA)	2008	100577
http://harth.org/andreas/2017/citydata/unsd/cities#047300C	Oceanside (CA)	2008	169684
http://harth.org/andreas/2017/citydata/unsd/cities#047610C	Provo (UT)	2008	118581
http://harth.org/andreas/2017/citydata/unsd/cities#047620C	Pueblo (CO)	2008	104951
http://harth.org/andreas/2017/citydata/unsd/cities#047600C	Providence (RI)	2008	171557
http://harth.org/andreas/2017/citydata/unsd/cities#047640C	Raleigh (NC)	2008	392552
http://harth.org/andreas/2017/citydata/unsd/cities#047580C	Portland (OR)	2008	557706
http://harth.org/andreas/2017/citydata/unsd/cities#047650C	Rancho Cucamonga (CA)	2008	171176
http://harth.org/andreas/2017/citydata/unsd/cities#047685C	Richardson (TX)	2008	101589
http://harth.org/andreas/2017/citydata/unsd/cities#047540C	Pomona (CA)	2008	152699
http://harth.org/andreas/2017/citydata/unsd/cities#047550C	Pompano Beach (FL)	2008	101943
http://harth.org/andreas/2017/citydata/unsd/cities#047720C	Riverside (CA)	2008	295357
http://harth.org/andreas/2017/citydata/unsd/cities#047520C	Pittsburgh (PA)	2008	310037
http://harth.org/andreas/2017/citydata/unsd/cities#047750C	Rochester (NY)	2008	206886
http://harth.org/andreas/2017/citydata/unsd/cities#047480C	Peoria (AZ)	2008	157960
http://harth.org/andreas/2017/citydata/unsd/cities#047785C	Round Rock (TX)	2008	104446
http://harth.org/andreas/2017/citydata/unsd/cities#047790C	Sacramento (CA)	2008	463794
http://harth.org/andreas/2017/citydata/unsd/cities#047830C	Salt Lake City (UT)	2008	181698
http://harth.org/andreas/2017/citydata/unsd/cities#047780C	Roseville (CA)	2008	112660
http://harth.org/andreas/2017/citydata/unsd/cities#047850C	San Antonio (TX)	2008	1351305
http://harth.org/andreas/2017/citydata/unsd/cities#047760C	Rockford (IL)	2008	157272
http://harth.org/andreas/2017/citydata/unsd/cities#047740C	Rochester (MN)	2008	100413
http://harth.org/andreas/2017/citydata/unsd/cities#047870C	San Buenaventura (CA)	2008	103706
http://harth.org/andreas/2017/citydata/unsd/cities#047710C	Richmond (VA)	2008	202002
http://harth.org/andreas/2017/citydata/unsd/cities#047700C	Richmond (CA)	2008	102285
http://harth.org/andreas/2017/citydata/unsd/cities#047680C	Reno (NV)	2008	217016
http://harth.org/andreas/2017/citydata/unsd/cities#047930C	Santa Ana (CA)	2008	339130
http://harth.org/andreas/2017/citydata/unsd/cities#047950C	Santa Clara (CA)	2008	110200
http://harth.org/andreas/2017/citydata/unsd/cities#047980C	Santa Rosa (CA)	2008	155796
http://harth.org/andreas/2017/citydata/unsd/cities#048000C	Savannah (GA)	2008	132410
http://harth.org/andreas/2017/citydata/unsd/cities#048010C	Scottsdale (AZ)	2008	235371
http://harth.org/andreas/2017/citydata/unsd/cities#047900C	San Jose (CA)	2008	948279
http://harth.org/andreas/2017/citydata/unsd/cities#047890C	San Francisco (CA)	2008	808976
http://harth.org/andreas/2017/citydata/unsd/cities#047880C	San Diego (CA)	2008	1279329
http://harth.org/andreas/2017/citydata/unsd/cities#047860C	San Bernardino (CA)	2008	198580
http://harth.org/andreas/2017/citydata/unsd/cities#048150C	Springfield (MO)	2008	156206
http://harth.org/andreas/2017/citydata/unsd/cities#048190C	St. Louis (MO)	2008	354361
http://harth.org/andreas/2017/citydata/unsd/cities#047820C	Salinas (CA)	2008	143640
http://harth.org/andreas/2017/citydata/unsd/cities#047810C	Salem (OR)	2008	153435
http://harth.org/andreas/2017/citydata/unsd/cities#048210C	St. Petersburg (FL)	2008	245314
http://harth.org/andreas/2017/citydata/unsd/cities#048200C	St. Paul (MN)	2008	279590
http://harth.org/andreas/2017/citydata/unsd/cities#048240C	Sterling Heights (MI)	2008	127160
http://harth.org/andreas/2017/citydata/unsd/cities#048140C	Springfield (MA)	2008	150640
http://harth.org/andreas/2017/citydata/unsd/cities#048130C	Springfield (IL)	2008	117352
http://harth.org/andreas/2017/citydata/unsd/cities#048290C	Syracuse (NY)	2008	138068
http://harth.org/andreas/2017/citydata/unsd/cities#048120C	Spokane (WA)	2008	202319
http://harth.org/andreas/2017/citydata/unsd/cities#048110C	South Bend (IN)	2008	103807
http://harth.org/andreas/2017/citydata/unsd/cities#048300C	Tacoma (WA)	2008	197181
http://harth.org/andreas/2017/citydata/unsd/cities#048310C	Tallahassee (FL)	2008	171922
http://harth.org/andreas/2017/citydata/unsd/cities#048100C	Sioux Falls (SD)	2008	154997
http://harth.org/andreas/2017/citydata/unsd/cities#048320C	Tampa (FL)	2008	340882
http://harth.org/andreas/2017/citydata/unsd/cities#048080C	Simi Valley (CA)	2008	120543
http://harth.org/andreas/2017/citydata/unsd/cities#048070C	Shreveport (LA)	2008	199729
http://harth.org/andreas/2017/citydata/unsd/cities#048030C	Seattle (WA)	2008	598541
http://harth.org/andreas/2017/citydata/unsd/cities#048360C	Thornton (CO)	2008	113429
http://harth.org/andreas/2017/citydata/unsd/cities#048380C	Toledo (OH)	2008	293201
http://harth.org/andreas/2017/citydata/unsd/cities#047960C	Santa Clarita (CA)	2008	169500
http://harth.org/andreas/2017/citydata/unsd/cities#048390C	Topeka (KS)	2008	123446
http://harth.org/andreas/2017/citydata/unsd/cities#048420C	Tulsa (OK)	2008	385635
http://harth.org/andreas/2017/citydata/unsd/cities#048370C	Thousand Oaks (CA)	2008	123091
http://harth.org/andreas/2017/citydata/unsd/cities#048470C	Vancouver (WA)	2008	163186
http://harth.org/andreas/2017/citydata/unsd/cities#048472C	Victorville City (CA)	2008	110318
http://harth.org/andreas/2017/citydata/unsd/cities#048330C	Tempe (AZ)	2008	175523
http://harth.org/andreas/2017/citydata/unsd/cities#048280C	Sunnyvale (CA)	2008	132109
http://harth.org/andreas/2017/citydata/unsd/cities#048260C	Stockton (CA)	2008	287037
http://harth.org/andreas/2017/citydata/unsd/cities#048220C	Stamford (CT)	2008	119303
http://harth.org/andreas/2017/citydata/unsd/cities#048560C	West Covina (CA)	2008	105790
http://harth.org/andreas/2017/citydata/unsd/cities#048530C	Waterbury (CT)	2008	107037
http://harth.org/andreas/2017/citydata/unsd/cities#048580C	West Valley City (UT)	2008	123447
http://harth.org/andreas/2017/citydata/unsd/cities#048520C	WASHINGTON (DC)	2008	591833
http://harth.org/andreas/2017/citydata/unsd/cities#048590C	Westminster (CO)	2008	107056
http://harth.org/andreas/2017/citydata/unsd/cities#048620C	Wichita (KS)	2008	366046
http://harth.org/andreas/2017/citydata/unsd/cities#048510C	Warren (MI)	2008	133939
http://harth.org/andreas/2017/citydata/unsd/cities#048500C	Waco (TX)	2008	124009
http://harth.org/andreas/2017/citydata/unsd/cities#048650C	Wilmington (NC)	2008	100192
http://harth.org/andreas/2017/citydata/unsd/cities#048490C	Visalia (CA)	2008	121040
